assists_last13_diff,win_last13_diff,reboundsTotal_last13_diff,turnovers_last13_diff,fieldGoalsPercentage_last13_diff,threePointersPercentage_last13_diff,freeThrowsPercentage_last13_diff,offRating_last13_diff,defRating_last13_diff,pace_last13_diff,tsPct_last13_diff,assists_last5_diff,win_last5_diff,reboundsTotal_last5_diff,turnovers_last5_diff,fieldGoalsPercentage_last5_diff,threePointersPercentage_last5_diff,freeThrowsPercentage_last5_diff,offRating_last5_diff,defRating_last5_diff,pace_last5_diff,tsPct_last5_diff,home_win
-2.1538461538461533,0.38461538461538464,1.1538461538461533,0.8461538461538467,0.032153846153846144,0.05515384615384622,-0.061153846153846114,5.807692307692278,-4.392307692307682,-4.4961538461538595,0.02946153846153854,-5.399999999999999,0.19999999999999996,4.799999999999997,0.40000000000000036,0.008199999999999985,-0.009599999999999942,-0.09640000000000026,-1.6600000000000108,-3.119999999999976,-2.8900000000000006,-0.013399999999999967,1
-0.30769230769231015,-0.07692307692307687,-2.7692307692307665,-0.3076923076923084,0.027692307692307627,0.019153846153846077,0.02623076923076928,-2.9307692307692434,-7.415384615384625,0.5,0.025769230769230655,-6.800000000000001,-0.6,-6.600000000000001,-1.1999999999999993,-0.027799999999999936,-0.02360000000000001,0.11599999999999999,-10.439999999999984,5.960000000000008,1.2000000000000028,-0.03080000000000005,0
1.6153846153846168,-0.07692307692307687,1.53846153846154,1.5384615384615383,-0.04215384615384621,0.0039230769230769735,0.003461538461538405,-1.2307692307692122,-6.169230769230765,-1.7446153846153862,-0.01369230769230767,3.3999999999999986,0.0,-2.799999999999997,1.8000000000000007,-0.032399999999999984,0.07440000000000002,-0.0020000000000000018,2.0400000000000063,-4.159999999999997,-1.1359999999999815,0.00660000000000005,1
-2.846153846153843,0.07692307692307698,-5.153846153846153,-2.615384615384615,-0.004692307692307662,-0.024769230769230766,-0.002615384615384686,0.22307692307694538,7.73846153846155,1.7130769230769118,0.013384615384615328,-4.400000000000002,0.2,-2.799999999999997,-2.5999999999999996,-0.02739999999999987,-0.11399999999999999,-0.019199999999999995,-3.780000000000001,1.5799999999999699,4.4539999999999935,-0.02719999999999989,0
3.53846153846154,-0.07692307692307698,-2.8461538461538467,-0.8461538461538467,0.0626923076923076,0.07761538461538459,0.06830769230769229,10.900000000000006,7.599999999999994,-0.4000000000000057,0.06607692307692303,5.599999999999998,-0.20000000000000007,-8.600000000000001,-0.7999999999999989,0.08760000000000001,0.11200000000000004,0.1492,13.539999999999992,14.299999999999997,-2.843999999999994,0.10360000000000003,1
5.23076923076923,-0.07692307692307693,0.0769230769230802,-1.0769230769230784,-0.01184615384615384,-0.006307692307692292,-0.028307692307692367,-2.2846153846153925,-1.5692307692307708,6.5,-0.015000000000000013,2.3999999999999986,0.2,2.3999999999999986,-4.200000000000001,-0.021800000000000097,-0.04680000000000001,0.039000000000000146,0.4399999999999835,-4.900000000000006,4.5,-0.02400000000000002,0
7.46153846153846,-0.07692307692307687,1.923076923076927,3.384615384615385,0.017153846153846186,0.06953846153846155,-0.04015384615384621,2.0384615384615614,5.253846153846155,1.5830769230769306,0.01807692307692299,12.000000000000004,-0.20000000000000007,-4.399999999999999,2.4000000000000004,0.022399999999999864,0.08499999999999996,-0.019000000000000017,4.300000000000026,10.659999999999997,2.9000000000000057,0.0242,0
-0.2307692307692335,-0.07692307692307693,0.6923076923076863,-0.3076923076923066,-0.05192307692307696,0.0137692307692307,0.07669230769230773,2.015384615384619,6.361538461538473,-3.7307692307692406,-0.018384615384615333,-3.3999999999999986,-0.39999999999999997,2.3999999999999986,1.8000000000000007,-0.05419999999999997,-0.033999999999999975,0.060799999999999965,-6.5,3.359999999999985,-6.099999999999994,-0.04579999999999995,0
4.4615384615384635,0.0,-1.3846153846153868,4.769230769230768,0.003692307692307717,-0.02238461538461539,-0.07161538461538453,-7.961538461538467,-8.915384615384625,3.653846153846146,-0.014692307692307671,3.400000000000002,0.20000000000000007,-1.7999999999999972,5.000000000000002,0.00759999999999994,-0.0031999999999999806,-0.14739999999999998,-5.599999999999994,-16.540000000000006,2.299999999999997,-0.0122000000000001,1
3.7692307692307665,0.46153846153846156,-0.8461538461538467,-0.5384615384615383,0.04492307692307684,0.03923076923076918,-0.006846153846153724,9.99230769230769,-6.7846153846153925,0.019230769230773603,0.053538461538461535,1.0,0.39999999999999997,3.3999999999999986,0.20000000000000107,0.0262,-0.0012000000000000344,-0.11220000000000008,-0.04000000000000625,-18.219999999999985,-0.5,0.011600000000000055,1
0.6923076923076898,0.46153846153846156,6.923076923076927,-3.3076923076923084,0.01776923076923076,0.02561538461538454,-0.02169230769230779,7.330769230769235,-11.292307692307702,-1.0,0.002923076923076917,1.0,0.6000000000000001,11.799999999999997,-0.7999999999999989,0.029799999999999993,0.06379999999999997,-0.019399999999999973,9.899999999999977,-11.040000000000006,-0.5999999999999943,0.016800000000000037,0
4.615384615384617,0.6153846153846154,-2.076923076923073,-4.230769230769232,0.036538461538461575,0.002692307692307716,0.03669230769230769,10.876923076923077,-10.361538461538487,-2.0061538461538504,0.0376923076923078,8.2,1.0,2.0,-2.5999999999999996,0.062400000000000067,-0.047799999999999954,-0.007800000000000029,10.719999999999985,-13.02000000000001,-0.21999999999998465,0.040200000000000014,1
0.0,-0.07692307692307698,3.461538461538467,0.615384615384615,0.0052307692307690945,0.0160769230769231,-0.01623076923076905,1.5923076923076849,3.4923076923077048,-1.6838461538461615,0.010076923076923094,1.0,-0.19999999999999996,0.3999999999999986,0.5999999999999996,0.011800000000000033,0.0021999999999999797,-0.032199999999999895,0.7999999999999972,1.6400000000000148,0.2219999999999942,0.01880000000000004,0
0.6923076923076934,0.07692307692307693,4.923076923076927,1.0769230769230766,0.0008461538461538853,-0.03846153846153849,-0.054230769230769305,-2.5461538461538424,-12.323076923076925,2.496923076923082,-0.0020769230769230873,-0.1999999999999993,0.2,6.799999999999997,2.0,-0.008999999999999952,0.029600000000000015,-0.09440000000000004,-1.8799999999999955,-9.179999999999993,1.8920000000000101,0.00660000000000005,1
0.3846153846153868,-0.07692307692307687,-0.6923076923076934,1.0769230769230784,-0.014692307692307671,0.015076923076923043,0.0493076923076925,-0.6846153846153697,-0.6615384615384698,-0.8653846153846132,-0.005230769230769261,-1.0,0.0,-3.3999999999999986,1.5999999999999996,0.03540000000000004,0.063,0.05400000000000005,7.280000000000001,-0.47999999999998977,-1.2000000000000028,0.04420000000000002,1
-3.3846153846153832,-0.07692307692307687,2.6923076923076934,1.6923076923076916,-0.0160769230769231,0.06161538461538463,-0.03092307692307683,1.6615384615384556,2.5461538461538566,-3.4561538461538532,-0.018307692307692358,-1.3999999999999986,0.19999999999999996,6.399999999999999,-0.5999999999999996,-0.018799999999999928,0.0041999999999999815,-0.011200000000000099,3.0400000000000063,-2.9200000000000017,-3.989999999999995,-0.04039999999999999,0
2.6153846153846168,-0.6153846153846154,1.46153846153846,4.384615384615385,-0.0446923076923077,-0.03353846153846157,-0.03430769230769248,-6.4384615384615245,17.638461538461527,2.008461538461532,-0.03769230769230769,6.799999999999997,-0.6,3.0,0.8000000000000007,-0.01319999999999999,-0.006199999999999983,-0.03500000000000003,3.9599999999999937,23.460000000000008,3.872,-0.001000000000000112,0
0.8461538461538467,0.07692307692307693,-2.53846153846154,0.8461538461538449,-0.00830769230769235,0.036692307692307635,0.014923076923076928,-5.153846153846175,-8.200000000000017,-2.5715384615384664,0.009846153846153838,2.1999999999999993,0.39999999999999997,-3.8000000000000043,2.200000000000001,-0.028000000000000025,0.052200000000000024,0.03860000000000008,-6.159999999999982,-15.14,1.4140000000000015,0.013399999999999856,0
-5.307692307692307,-0.6923076923076923,0.9230769230769198,2.7692307692307683,-0.04361538461538467,-0.005384615384615321,-0.03469230769230769,-9.292307692307702,14.292307692307688,0.9707692307692213,-0.05076923076923079,-5.199999999999999,-0.6,2.0,1.3999999999999986,-0.04799999999999993,-0.0020000000000000018,0.034800000000000164,-7.900000000000006,10.300000000000026,1.4080000000000013,-0.04719999999999991,1
-1.1538461538461533,-0.23076923076923073,1.6153846153846132,1.4615384615384617,-0.019769230769230706,0.0002307692307692566,-0.03600000000000003,-4.900000000000006,1.9307692307692434,0.5146153846153965,-0.030461538461538318,-3.0,-0.19999999999999996,4.0,4.199999999999999,-0.03520000000000001,-0.029000000000000026,-0.029400000000000093,-10.47999999999999,-0.7399999999999807,-0.8580000000000041,-0.04260000000000008,0
2.0,0.5384615384615385,0.8461538461538467,1.384615384615385,0.032230769230769174,-0.029692307692307685,-0.03400000000000003,0.23846153846152163,-8.384615384615387,3.9207692307692383,0.015461538461538415,2.0,0.6000000000000001,1.3999999999999986,3.200000000000001,0.041800000000000004,-0.04760000000000003,-0.10119999999999996,-3.319999999999979,-15.299999999999997,5.299999999999997,0.021599999999999953,1
-1.6153846153846168,-0.3846153846153846,0.1538461538461533,-3.1538461538461533,-0.04723076923076919,-0.0023076923076922884,0.039153846153845984,-0.3615384615384585,4.6769230769230745,-4.699999999999989,-0.03623076923076918,-1.1999999999999993,-0.19999999999999996,6.399999999999999,-3.4000000000000004,-0.029400000000000093,0.03299999999999992,0.009200000000000097,5.719999999999999,4.140000000000015,-5.1000000000000085,-0.018399999999999972,1
-3.3846153846153832,-0.46153846153846156,-0.0769230769230731,2.9230769230769234,-0.032230769230769285,-0.03407692307692306,0.06084615384615388,-9.138461538461542,3.2307692307692264,-1.8400000000000176,-0.024461538461538535,-3.6000000000000014,-0.6,-1.6000000000000014,1.5999999999999996,-0.053599999999999925,-0.016400000000000026,0.12959999999999994,-7.240000000000009,2.799999999999983,-2.6000000000000085,-0.04280000000000006,0
3.5384615384615365,0.3846153846153846,7.384615384615387,-0.5384615384615383,-0.011692307692307669,-0.06415384615384612,0.06815384615384623,2.9846153846153953,-7.26153846153845,5.800769230769248,-0.01592307692307704,4.200000000000003,1.0,13.400000000000006,-2.1999999999999993,-0.0006000000000000449,-0.07879999999999998,-0.00660000000000005,8.780000000000001,-18.800000000000026,6.447999999999993,-0.02199999999999991,1
6.384615384615383,0.7692307692307693,0.6923076923076934,-1.0769230769230766,0.08146153846153842,0.06423076923076926,-0.0006153846153846843,12.646153846153837,-12.569230769230757,-1.996923076923082,0.07369230769230761,6.399999999999999,0.8,1.2000000000000028,-1.3999999999999986,0.057600000000000096,0.05620000000000014,-0.029199999999999893,7.299999999999983,-11.799999999999997,-2.691999999999993,0.0351999999999999,1
0.76923076923077,0.3076923076923077,-1.0769230769230802,-2.384615384615385,0.011769230769230754,0.017615384615384644,0.04869230769230759,4.546153846153842,-7.869230769230782,-0.5092307692307543,0.021692307692307677,6.0,0.6,-6.600000000000001,0.0,0.07540000000000002,0.1194,0.032600000000000184,11.940000000000012,-5.4199999999999875,-2.2240000000000038,0.08639999999999992,1
-4.76923076923077,0.0,-4.0,1.1538461538461533,0.032153846153846144,0.01861538461538459,-0.0226923076923079,-0.0076923076922952305,4.199999999999989,2.07692307692308,0.018153846153846076,-6.399999999999999,-0.2,-6.200000000000003,2.0,0.03860000000000002,0.011799999999999922,0.030399999999999983,-0.6799999999999926,8.399999999999977,5.700000000000003,0.027800000000000047,0
0.9230769230769234,-0.3846153846153846,-6.0,1.5384615384615383,-0.050230769230769245,-0.07630769230769224,0.018461538461538307,-12.769230769230774,1.1076923076922895,4.1115384615384585,-0.023923076923077047,6.399999999999999,-0.4,-3.0,4.400000000000002,-0.0038000000000000256,-0.029199999999999948,-0.029400000000000093,-7.219999999999999,2.2399999999999807,7.789999999999992,0.023399999999999976,0
-3.153846153846157,-0.23076923076923078,3.076923076923073,-0.1538461538461533,-0.04376923076923073,-0.04253846153846158,-0.04192307692307695,-2.038461538461547,5.953846153846172,1.3023076923076928,-0.04992307692307685,-3.1999999999999993,-0.19999999999999996,5.600000000000001,2.4000000000000004,-0.055600000000000094,-0.05519999999999997,-0.06119999999999981,-5.200000000000003,5.099999999999994,2.700000000000003,-0.06040000000000001,0
1.1538461538461533,-0.46153846153846156,-3.076923076923073,-1.6923076923076934,-0.017230769230769216,-0.04369230769230764,-0.03838461538461524,-8.438461538461539,12.607692307692318,3.239999999999995,-0.03599999999999992,3.8000000000000007,-0.19999999999999996,-4.0,-4.399999999999999,0.006799999999999917,-0.053800000000000014,0.011200000000000099,-4.139999999999986,5.940000000000012,0.02400000000000091,-0.0050000000000000044,0
3.3846153846153832,-0.07692307692307687,-4.0,2.1538461538461533,0.029153846153846197,0.03069230769230774,0.009538461538461496,-1.4307692307692434,1.1461538461538652,-1.0192307692307736,0.027153846153846084,5.199999999999999,-0.19999999999999996,-3.3999999999999986,-0.1999999999999993,0.009199999999999986,0.035599999999999965,-0.009599999999999942,3.8400000000000176,9.420000000000002,0.10000000000000853,0.0041999999999999815,1
-1.23076923076923,-0.15384615384615385,-4.384615384615387,-1.5384615384615383,-0.024538461538461565,-0.03515384615384615,-0.039153846153846095,-1.2461538461538595,4.592307692307685,-3.44307692307693,-0.010846153846153839,0.0,0.0,-3.1999999999999957,-2.0,0.007199999999999984,0.009599999999999942,-0.06779999999999986,4.759999999999991,-3.5800000000000125,-4.951999999999998,0.022400000000000087,0
-5.0,-0.23076923076923078,-1.3846153846153797,0.6923076923076916,-0.02823076923076928,-0.04761538461538467,0.06500000000000028,-1.9076923076922867,-0.9461538461538197,-5.867692307692295,-0.024846153846153962,-7.200000000000003,-0.6,-1.0,0.0,-0.0262,-0.054800000000000015,0.0868000000000001,-1.2399999999999807,2.1399999999999864,-8.899999999999991,-0.03320000000000001,1
